airline_sentiment_Index,features,rawPrediction,probability,prediction
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[275,405,431,497,525,560,683,764,809],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.510991554214498,-0.24307059046612495,-1.2679209637483737]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8096015569909488,0.14011732074656533,0.05028112226248594]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[180,415,451,626,699,748,792,954,978],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9639076111520669,-0.014369194494229243,-0.9495384166578384]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6563706760640607,0.2467680628539859,0.09686126108195338]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,63,71,256,344,415,618,983],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5233065795926841,0.07035740593389445,-0.5936639855265791]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5094191129357006,0.3238634280838947,0.1667174589804045]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,39,79,291,332,372,429,472,506,527,560,729,780,791],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[3.126844358213068,-1.3505741575111887,-1.7762702007018798]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9815602768086871,0.011153182788487648,0.007286540402825378]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[103,131,139,249,426,474,560,728,804,859,886,981],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.6451267866956254,-0.11500972166197604,-1.5301170650336493]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8238553623471478,0.14172073623945303,0.034423901413399176]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[221,413,415,649],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9161649151228034,-0.5202577996266524,-0.39590711549615143]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6635531010358504,0.15777755598430357,0.17866934297984607]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[10,21,157,330,372,408,761,825],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7194290784072995,-0.6263452843847173,-0.09308379402258232]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5868270363610603,0.152773396767607,0.26039956687133264]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[91,144,198,233,415,451,457,787,975],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.2230571939721883,-0.5128675099137838,0.7359247038859718]}","{""vectorType"":""dense"",""length"":3,""values"":[0.22949231606233733,0.17175331492484117,0.5987543690128214]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[15,188,197,231,276,308,388,409,413,415,615,626,898],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4519594440280486,-0.6669634140257918,-0.7849960300022572]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8150330543780736,0.09793517810249952,0.0870317675194269]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,48,160,206,258,330,417,484,493,620,674,929,955],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.9258368807056092,-0.6638256922921979,-1.262011188413411]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8958117832641311,0.06722651610450667,0.036961700631362296]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[297,323,419,481,585,644,728,780,945],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.09619549375509984,0.05704689721219475,-0.15324239096729464]}","{""vectorType"":""dense"",""length"":3,""values"":[0.36485078754127276,0.35084336566552415,0.2843058467932031]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[15,43,89,219,265,330,344,415,534,599,869,939],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4208052727822411,-0.20535156803411853,-0.21545370474812287]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4845169447552758,0.25904338662527016,0.25643966861945394]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[389,415,527,791],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.354028552590873,-0.3430029170404811,-1.0110256355503924]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7829806067874777,0.14346289900044676,0.07355649421207557]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[7,29,39,157,162,344,387,511,527,640,645,736,760,874],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.2998809433200391,-1.2335200002507862,-0.06636094306925389]}","{""vectorType"":""dense"",""length"":3,""values"":[0.749371118200473,0.05949149743856098,0.19113738436096608]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[92,148,208,249,328,413,613,625,736,785,815],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.565910661493872,-1.5271971428598938,-1.0387135186339789]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9579599685796645,0.015985757767398422,0.02605427365293727]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[310,415,433,521,736,789,815,909,924],""values"":[1,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.8426983587483285,-0.6540250811135391,-1.18867327763479]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8844831343366317,0.07284107444724668,0.04267579121612158]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[112,136,189,347,378,517,539,564,576,614,736],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.3958394424363614,-0.8704146143357623,-0.5254248281005993]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7999221606762794,0.08295185398397883,0.11712598533974175]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[25,330,415,473,526,554,661,688,725,888,977],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4130565754825442,-0.12140314576498251,-1.2916534297175613]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7797502919732024,0.16809243033668947,0.052157277690108014]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[175,231,245,266,340,415,472,507,696,747,916],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.33460870761498307,0.25669320901144677,0.07791549860353564]}","{""vectorType"":""dense"",""length"":3,""values"":[0.23164423859215696,0.4184279267275929,0.34992783468025007]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[125,263,297,450,451,525,527,602,699,741,773,802,944],""values"":[1,1,1,1,1,1,1,1,2,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.1799207218160053,-0.7038119903913898,-1.476108731424616]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9244190317632589,0.051698706104793886,0.023882262131947236]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[274,401,415,536,560,573,591,596,603,653],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8024161225798275,-0.04075970510206578,-0.7616564174777618]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6098960449506126,0.2624636764029017,0.1276402786464857]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,39,66,128,152,351,415,429,487,602,697,925,947,996],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.909875963015048,-0.38015701646652705,-1.5297189465485208]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8823471286498744,0.08934922510559223,0.02830364624453347]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[21,48,281,332,415,436],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.3610625594413364,-1.1759448937765873,-0.1851176656647495]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7738961555476557,0.06121732547259679,0.1648865189797475]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[9,19,172,200,262,372,405,613,687,793,919,980],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.2159022157041386,-0.2785234375112126,-0.9373787781929269]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7460014109309713,0.16738588547053646,0.08661270359849232]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[198,263,290,330,372,494,560,727,783,809,813,866,914,936,996],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.206742598690519,-0.3599896804929576,-1.846752918197561]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9139534471578119,0.07017887626793991,0.015867676574248177]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[23,61,252,320,347,391,413,537,560,584,626,650,712,768,952],""values"":[1,1,1,1,1,1,1,1,1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.528596904175913,-1.6578775201438578,-0.8707193840320551]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9536562414967756,0.014495363625525464,0.031848394877698964]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[44,161,294,389,415,540,715,779,815,836],""values"":[1,1,1,1,1,1,1,1,2,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.551541439761184,-0.06568217321189174,-1.485859266549293]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8023053158152553,0.1592166121249053,0.03847807205983919]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[9,29,214,268,269,305,330,564,753,878,897,925,932,971,989],""values"":[1,1,1,1,1,1,1,1,1,1,1,2,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.861183595068384,-0.16992172345472928,-2.6912618716136536]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9504436534232618,0.04587056200514062,0.003685784571597613]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[1,114,157,250,295,297,493,538,546,609,659,861,897,960],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7259094827179216,0.7616836310281236,-1.4875931137460459]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4660399429257582,0.4830139297001121,0.050946127374129915]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[39,61,79,112,211,384,415,602,603,655,780,814,892,898,947],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[3.805319641437207,-1.6310196080426562,-2.1743000333945504]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9931618952257582,0.004325615479930329,0.002512489294311424]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[65,297],""values"":[1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.3881589817896858,0.05131923177397868,0.3368397500157069]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2166084189048114,0.3361540092524924,0.44723757184269625]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[38,157,166,383,430,472,560,633,783,855,897,970],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.051055519651428,-0.3450116495509126,-0.7060438701005154]}","{""vectorType"":""dense"",""length"":3,""values"":[0.704169156920963,0.17433024110819842,0.12150060197083855]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[1,72,330,360,661,676,805,826,909,950],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2873245131376789,-0.07644308949772965,-0.2108814236399491]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4342779974605744,0.30184609659279626,0.26387590594662924]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[136,227,312,347,415,468,505,524,548,660,671,791],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7757298215145575,-0.8378675697027307,0.06213774818817275]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5920483727914727,0.11791817492901528,0.29003345227951194]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,109,110,150,372,415,438,480,536,566,661,666,671,925,999],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[3.516608447035826,-0.9762426388449856,-2.5403658081908405]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9866504485071528,0.011039334246927357,0.002310217245919819]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,61,79,81,224,304,321,385,389,409,450,560,571,758,885,958],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.5601087847048203,-2.5141449376199336,-0.045963847084887766]}","{""vectorType"":""dense"",""length"":3,""values"":[0.925857633578743,0.005791936879028293,0.06835042954222885]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[11,29,56,87,208,536,560,762,834,906,912,939],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.0922942428050044,-0.39691970495288814,-0.6953745378521163]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7179267699781313,0.1619282967206499,0.12014493330121888]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[11,16,24,115,166,263,364,415,527,621,634,780,791,928,931],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.655301880565579,-1.5028108778490135,-1.1524910027165656]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9635450835291349,0.015066993942190396,0.0213879225286747]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[92,112,119,224,413,415,537,538,938,946,975],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7925830621383818,0.22717303470377284,-1.019756096842155]}","{""vectorType"":""dense"",""length"":3,""values"":[0.577567646054044,0.3281318614213872,0.09430049252456876]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[104,155,262,319,344,354,415,556,666,678,684],""values"":[1,1,1,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8225349165752495,-0.541838788007394,-0.280696128567856]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6299855609544415,0.16098693223053817,0.20902750681502044]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[15,25,29,252,334,413,415,520,632,661,815,855,892,999],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.317427378499647,-0.7986707744399411,-1.518756604059707]}","{""vectorType"":""dense"",""length"":3,""values"":[0.938169403654396,0.041588861569030376,0.020241734776573463]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[7,112,281,374,403,415,515,566,785,824,869],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7082256948807353,-0.967875571043123,-0.7403501238376129]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8656153339413134,0.059581156431519,0.07480350962716771]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[10,415,626,671,817,921],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7964671881074402,-0.5986834056125585,-0.1977837824948822]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6181248296667788,0.1531686854112677,0.2287064849219535]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[0,16,61,86,104,267,286,365,415,534,557,660,699,758,887,951],""values"":[1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7180203009430743,-1.1797213020343558,0.4617010010912811]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5198041181753378,0.07792216484086807,0.40227371698379405]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[177,415,451,453,725],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5806443433514462,0.24631933287795466,-0.8269636762294013]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5100611960121023,0.3651125638786961,0.12482624010920156]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[372,415,515,540,909],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6218559630194106,0.2218977015047042,-0.843753664524115]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5259600224568519,0.35257626215820836,0.12146371538493961]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[64,81,232,345,370,426,602,619,660,736,783,913],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.1199722869987605,-0.4174848108680808,-1.7024874761306796]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9083137768696673,0.07181783117510888,0.019868391955223864]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[168,346,404,415,431,433,460,509,728,729,783,801,919,956],""values"":[1,2,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.2157404164960113,0.16681253621202158,-1.3825529527080342]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7018954696754157,0.24588319572792156,0.05222133459666271]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[163,303,330,404,416,560,616,671,758,815,823,891,939],""values"":[1,1,1,1,1,1,2,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5074657996198029,-0.3601704326889866,-1.1472953669308164]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8164571399964581,0.12613316152277576,0.05740969848076601]}",0
